Time,Distance,Desired_Roll,Actual_Roll,Pitch,Speed,Heading,Bearing
1744911842.7189047,86.46556402070779,-7.2990328049901905,-5.896836562854515,-5.776320106264901,8.639507293701172,72,64.70096719500981
1744911842.7700195,86.46556402070779,-7.2990328049901905,-5.896836562854515,-5.776320106264901,8.639507293701172,72,64.70096719500981
1744911842.8210258,86.46556402070779,-7.2990328049901905,-5.896836562854515,-5.776320106264901,8.639507293701172,72,64.70096719500981
1744911842.8721237,86.46556402070779,-7.2990328049901905,-5.896836562854515,-5.776320106264901,8.639507293701172,72,64.70096719500981
1744911842.9231598,84.41316255493594,-7.089478484841038,-5.825509324238896,-5.774365854021859,8.697030067443848,72,64.91052151515896
1744911842.9742694,84.41316255493594,-7.089478484841038,-5.825509324238896,-5.774365854021859,8.697030067443848,72,64.91052151515896
1744911843.0251434,84.41316255493594,-7.089478484841038,-5.825509324238896,-5.774365854021859,8.697030067443848,72,64.91052151515896
1744911843.0762386,84.41316255493594,-7.089478484841038,-5.825509324238896,-5.774365854021859,8.697030067443848,72,64.91052151515896
1744911843.1271808,84.41316255493594,-7.089478484841038,-5.825509324238896,-5.774365854021859,8.697030067443848,72,64.91052151515896
1744911843.1779141,82.21455676062955,-6.857307324843077,-6.344093144519406,-5.775495601412606,8.68889045715332,72,65.14269267515692
1744911843.228697,82.21455676062955,-6.857307324843077,-6.344093144519406,-5.775495601412606,8.68889045715332,72,65.14269267515692
1744911843.2796912,82.21455676062955,-6.857307324843077,-6.344093144519406,-5.775495601412606,8.68889045715332,72,65.14269267515692
1744911843.3310769,82.21455676062955,-6.857307324843077,-6.344093144519406,-5.775495601412606,8.68889045715332,72,65.14269267515692
1744911843.3819952,82.21455676062955,-6.857307324843077,-6.344093144519406,-5.775495601412606,8.68889045715332,72,65.14269267515692
1744911843.4330807,80.18216338258571,-6.6371003035357035,-6.400839209917518,-5.776597406145882,8.624205589294434,72,65.3628996964643
1744911843.4838715,80.18216338258571,-6.6371003035357035,-6.400839209917518,-5.776597406145882,8.624205589294434,72,65.3628996964643
1744911843.5347288,80.18216338258571,-6.6371003035357035,-6.400839209917518,-5.776597406145882,8.624205589294434,72,65.3628996964643
1744911843.5855036,80.18216338258571,-6.6371003035357035,-6.400839209917518,-5.776597406145882,8.624205589294434,72,65.3628996964643
1744911843.6362917,80.18216338258571,-6.6371003035357035,-6.400839209917518,-5.776597406145882,8.624205589294434,72,65.3628996964643
1744911843.6868804,77.98273858119009,-7.389771016180191,-6.026197357526795,-5.776686813113045,8.621589660644531,73,65.61022898381981
1744911843.7379484,77.98273858119009,-7.389771016180191,-6.026197357526795,-5.776686813113045,8.621589660644531,73,65.61022898381981
