Time,Distance,Bank,Error_Distance,Heading_Error,Tangent_Direction,Speed,Circle_Direction,Heading,Bearing_to_Plane
1744926056.2396603,52.02387633131116,-26.49671438188183,2.0238763313111576,143.84505283675287,230.84505283675287,8.418875694274902,CCW,87,140.84505283675287
1744926056.2910724,52.02387633131116,-27.54770006731728,2.0238763313111576,143.84505283675287,230.84505283675287,8.418875694274902,CCW,87,140.84505283675287
1744926056.3426607,52.02387633131116,-28.283390047122094,2.0238763313111576,143.84505283675287,230.84505283675287,8.418875694274902,CCW,87,140.84505283675287
1744926056.3935394,52.561964085429075,-28.798373032985463,2.561964085429075,145.71396070369053,228.71396070369053,8.536348342895508,CCW,83,138.71396070369053
1744926056.4447606,52.561964085429075,-29.158861123089824,2.561964085429075,145.71396070369053,228.71396070369053,8.536348342895508,CCW,83,138.71396070369053
1744926056.4959447,52.561964085429075,-29.411202786162875,2.561964085429075,145.71396070369053,228.71396070369053,8.536348342895508,CCW,83,138.71396070369053
1744926056.5474334,52.561964085429075,-29.58784195031401,2.561964085429075,145.71396070369053,228.71396070369053,8.536348342895508,CCW,83,138.71396070369053
1744926056.5986042,52.561964085429075,-29.71148936521981,2.561964085429075,145.71396070369053,228.71396070369053,8.536348342895508,CCW,83,138.71396070369053
1744926056.6493788,53.131708804647445,-29.798042555653865,3.1317088046474453,147.36036041628643,226.36036041628643,8.72895622253418,CCW,79,136.36036041628643
1744926056.7009993,53.131708804647445,-29.858629788957703,3.1317088046474453,147.36036041628643,226.36036041628643,8.72895622253418,CCW,79,136.36036041628643
1744926056.7523706,53.131708804647445,-29.90104085227039,3.1317088046474453,147.36036041628643,226.36036041628643,8.72895622253418,CCW,79,136.36036041628643
1744926056.803708,53.131708804647445,-29.930728596589272,3.1317088046474453,147.36036041628643,226.36036041628643,8.72895622253418,CCW,79,136.36036041628643
1744926056.8550951,53.131708804647445,-29.951510017612488,3.1317088046474453,147.36036041628643,226.36036041628643,8.72895622253418,CCW,79,136.36036041628643
1744926056.9060504,53.63628432091469,-29.96605701232874,3.6362843209146902,149.1689938185068,224.1689938185068,8.83340835571289,CCW,75,134.1689938185068
1744926056.9576907,53.63628432091469,-29.976239908630117,3.6362843209146902,149.1689938185068,224.1689938185068,8.83340835571289,CCW,75,134.1689938185068
1744926057.009048,53.63628432091469,-29.98336793604108,3.6362843209146902,149.1689938185068,224.1689938185068,8.83340835571289,CCW,75,134.1689938185068
1744926057.0602636,53.63628432091469,-29.988357555228756,3.6362843209146902,149.1689938185068,224.1689938185068,8.83340835571289,CCW,75,134.1689938185068
1744926057.1118774,53.63628432091469,-29.991850288660128,3.6362843209146902,149.1689938185068,224.1689938185068,8.83340835571289,CCW,75,134.1689938185068
1744926057.1625135,54.12836910307879,-29.994295202062087,4.128369103078789,150.75881795060695,221.75881795060695,8.853276252746582,CCW,71,131.75881795060695
1744926057.2136748,54.12836910307879,-29.99600664144346,4.128369103078789,150.75881795060695,221.75881795060695,8.853276252746582,CCW,71,131.75881795060695
1744926057.2645793,54.12836910307879,-29.99720464901042,4.128369103078789,150.75881795060695,221.75881795060695,8.853276252746582,CCW,71,131.75881795060695
1744926057.315249,54.12836910307879,-29.998043254307294,4.128369103078789,150.75881795060695,221.75881795060695,8.853276252746582,CCW,71,131.75881795060695
1744926057.3664043,54.533128466537796,-29.998630278015106,4.533128466537796,148.5376194439537,219.5376194439537,8.853276252746582,CCW,71,129.5376194439537
1744926057.4176123,54.533128466537796,-29.999041194610573,4.533128466537796,152.5376194439537,219.5376194439537,8.963363647460938,CCW,67,129.5376194439537
1744926057.469125,54.533128466537796,-29.9993288362274,4.533128466537796,152.5376194439537,219.5376194439537,8.963363647460938,CCW,67,129.5376194439537
1744926057.520225,54.533128466537796,-29.999530185359177,4.533128466537796,152.5376194439537,219.5376194439537,8.963363647460938,CCW,67,129.5376194439537
1744926057.571389,54.533128466537796,-29.999671129751423,4.533128466537796,152.5376194439537,219.5376194439537,8.963363647460938,CCW,67,129.5376194439537
1744926057.6226187,54.533128466537796,-29.999769790825994,4.533128466537796,152.5376194439537,219.5376194439537,8.963363647460938,CCW,67,129.5376194439537
1744926057.673644,54.91318457140007,-29.999838853578193,4.913184571400073,153.13013073306627,217.13013073306627,9.098111152648926,CCW,64,127.13013073306627
1744926057.7249691,54.91318457140007,-29.999887197504734,4.913184571400073,153.13013073306627,217.13013073306627,9.098111152648926,CCW,64,127.13013073306627
1744926057.7761998,54.91318457140007,-29.999921038253312,4.913184571400073,153.13013073306627,217.13013073306627,9.098111152648926,CCW,64,127.13013073306627
1744926057.827295,54.91318457140007,-29.99994472677732,4.913184571400073,153.13013073306627,217.13013073306627,9.098111152648926,CCW,64,127.13013073306627
1744926057.8786535,55.236369753091545,-29.999961308744123,5.2363697530915445,153.92588120651828,214.92588120651828,9.137640953063965,CCW,61,124.92588120651828
1744926057.9299197,55.236369753091545,-29.999972916120885,5.2363697530915445,153.92588120651828,214.92588120651828,9.137640953063965,CCW,61,124.92588120651828
1744926057.9811063,55.236369753091545,-29.99998104128462,5.2363697530915445,153.92588120651828,214.92588120651828,9.137640953063965,CCW,61,124.92588120651828
1744926058.0324016,55.236369753091545,-29.999986728899234,5.2363697530915445,153.92588120651828,214.92588120651828,9.137640953063965,CCW,61,124.92588120651828
1744926058.0835955,55.236369753091545,-29.99999071022946,5.2363697530915445,153.92588120651828,214.92588120651828,9.137640953063965,CCW,61,124.92588120651828
1744926058.134668,55.54474933273053,-29.99999349716062,5.544749332730532,155.5277207289871,212.5277207289871,9.255016326904297,CCW,57,122.5277207289871
1744926058.1853914,55.54474933273053,-29.999995448012434,5.544749332730532,155.5277207289871,212.5277207289871,9.255016326904297,CCW,57,122.5277207289871
1744926058.2366917,55.54474933273053,-29.999996813608703,5.544749332730532,155.5277207289871,212.5277207289871,9.255016326904297,CCW,57,122.5277207289871
1744926058.2885704,55.54474933273053,-29.99999776952609,5.544749332730532,155.5277207289871,212.5277207289871,9.255016326904297,CCW,57,122.5277207289871
1744926058.3397512,55.54474933273053,-29.99999843866826,5.544749332730532,155.5277207289871,212.5277207289871,9.255016326904297,CCW,57,122.5277207289871
1744926058.3910348,55.80007753800329,-29.99999890706778,5.800077538003293,156.30207395136995,210.30207395136995,9.270751953125,CCW,54,120.30207395136995
1744926058.442323,55.80007753800329,-29.999999234947445,5.800077538003293,156.30207395136995,210.30207395136995,9.270751953125,CCW,54,120.30207395136995
1744926058.4938493,55.80007753800329,-29.99999946446321,5.800077538003293,156.30207395136995,210.30207395136995,9.270751953125,CCW,54,120.30207395136995
1744926058.5449114,55.80007753800329,-29.999999625124246,5.800077538003293,156.30207395136995,210.30207395136995,9.270751953125,CCW,54,120.30207395136995
1744926058.5955322,55.80007753800329,-29.999999737586972,5.800077538003293,156.30207395136995,210.30207395136995,9.270751953125,CCW,54,120.30207395136995
1744926058.6462126,56.021540029543736,-29.99999981631088,6.021540029543736,157.85487448739565,207.85487448739565,9.21564769744873,CCW,50,117.85487448739565
1744926058.6973422,56.021540029543736,-29.999999871417614,6.021540029543736,157.85487448739565,207.85487448739565,9.21564769744873,CCW,50,117.85487448739565
1744926058.7484233,56.021540029543736,-29.99999990999233,6.021540029543736,157.85487448739565,207.85487448739565,9.21564769744873,CCW,50,117.85487448739565
1744926058.7996185,56.021540029543736,-29.99999993699463,6.021540029543736,157.85487448739565,207.85487448739565,9.21564769744873,CCW,50,117.85487448739565
1744926058.851177,56.021540029543736,-29.99999995589624,6.021540029543736,157.85487448739565,207.85487448739565,9.21564769744873,CCW,50,117.85487448739565
1744926058.9030006,56.19524638746935,-29.999999969127366,6.1952463874693535,158.60414009231397,205.60414009231397,9.237167358398438,CCW,47,115.60414009231397
1744926058.9540696,56.19524638746935,-29.999999978389155,6.1952463874693535,158.60414009231397,205.60414009231397,9.237167358398438,CCW,47,115.60414009231397
1744926059.0052176,56.19524638746935,-29.999999984872407,6.1952463874693535,158.60414009231397,205.60414009231397,9.237167358398438,CCW,47,115.60414009231397
1744926059.056663,56.19524638746935,-29.999999989410682,6.1952463874693535,158.60414009231397,205.60414009231397,9.237167358398438,CCW,47,115.60414009231397
1744926059.1080546,56.19524638746935,-29.999999992587476,6.1952463874693535,158.60414009231397,205.60414009231397,9.237167358398438,CCW,47,115.60414009231397
1744926059.158945,56.341864205901764,-29.999999994811233,6.341864205901764,159.1496199743508,203.1496199743508,9.254549026489258,CCW,44,113.1496199743508
1744926059.2105696,56.341864205901764,-29.999999996367862,6.341864205901764,159.1496199743508,203.1496199743508,9.254549026489258,CCW,44,113.1496199743508
1744926059.261803,56.341864205901764,-29.9999999974575,6.341864205901764,159.1496199743508,203.1496199743508,9.254549026489258,CCW,44,113.1496199743508
1744926059.3129487,56.341864205901764,-29.99999999822025,6.341864205901764,159.1496199743508,203.1496199743508,9.254549026489258,CCW,44,113.1496199743508
1744926059.365058,56.341864205901764,-29.999999998754173,6.341864205901764,159.1496199743508,203.1496199743508,9.254549026489258,CCW,44,113.1496199743508
1744926059.4158456,56.453009487834706,-29.99999999912792,6.453009487834706,159.91024525668934,200.91024525668934,9.332938194274902,CCW,41,110.91024525668934
1744926059.4666812,56.453009487834706,-29.99999999938954,6.453009487834706,159.91024525668934,200.91024525668934,9.332938194274902,CCW,41,110.91024525668934
1744926059.5179574,56.453009487834706,-29.999999999572676,6.453009487834706,159.91024525668934,200.91024525668934,9.332938194274902,CCW,41,110.91024525668934
1744926059.5691667,56.453009487834706,-29.999999999700872,6.453009487834706,159.91024525668934,200.91024525668934,9.332938194274902,CCW,41,110.91024525668934
1744926059.6211207,56.453009487834706,-29.99999999979061,6.453009487834706,159.91024525668934,200.91024525668934,9.332938194274902,CCW,41,110.91024525668934
1744926059.6723247,56.522726616796156,-29.999999999853426,6.522726616796156,161.50070027881333,198.50070027881333,9.365852355957031,CCW,37,108.50070027881333
1744926059.7235172,56.522726616796156,-29.999999999897398,6.522726616796156,161.50070027881333,198.50070027881333,9.365852355957031,CCW,37,108.50070027881333
1744926059.7747219,56.522726616796156,-29.99999999992818,6.522726616796156,161.50070027881333,198.50070027881333,9.365852355957031,CCW,37,108.50070027881333
1744926059.825945,56.522726616796156,-29.999999999949722,6.522726616796156,161.50070027881333,198.50070027881333,9.365852355957031,CCW,37,108.50070027881333
1744926059.8773232,56.56144103685679,-29.999999999964803,6.561441036856792,163.26854841816373,196.26854841816373,9.444406509399414,CCW,33,106.26854841816373
1744926059.9287136,56.56144103685679,-29.999999999975362,6.561441036856792,163.26854841816373,196.26854841816373,9.444406509399414,CCW,33,106.26854841816373
1744926059.9796693,56.56144103685679,-29.99999999998275,6.561441036856792,163.26854841816373,196.26854841816373,9.444406509399414,CCW,33,106.26854841816373
1744926060.0310743,56.56144103685679,-29.999999999987924,6.561441036856792,163.26854841816373,196.26854841816373,9.444406509399414,CCW,33,106.26854841816373
1744926060.082405,56.56144103685679,-29.999999999991545,6.561441036856792,163.26854841816373,196.26854841816373,9.444406509399414,CCW,33,106.26854841816373
1744926060.1336339,56.564796964761705,-29.99999999999408,6.564796964761705,164.8529661206067,193.8529661206067,9.412755012512207,CCW,29,103.85296612060671
1744926060.1848044,56.564796964761705,-29.999999999995854,6.564796964761705,164.8529661206067,193.8529661206067,9.412755012512207,CCW,29,103.85296612060671
1744926060.2361822,56.564796964761705,-29.999999999997097,6.564796964761705,164.8529661206067,193.8529661206067,9.412755012512207,CCW,29,103.85296612060671
1744926060.287455,56.564796964761705,-29.999999999997968,6.564796964761705,164.8529661206067,193.8529661206067,9.412755012512207,CCW,29,103.85296612060671
1744926060.3391085,56.564796964761705,-29.999999999998575,6.564796964761705,164.8529661206067,193.8529661206067,9.412755012512207,CCW,29,103.85296612060671
1744926060.390729,56.5405082015751,-29.999999999999,6.540508201575101,166.62923510699096,191.62923510699096,9.280406951904297,CCW,25,101.62923510699096
