Time,Distance,Bank,Error_Distance,Heading_Error,Tangent_Direction,Speed,Circle_Direction,Heading,Bearing_to_Plane
1745437281.532493,68.57747247322523,-29.999999999999975,-6.422527526774772,170.6738784838048,205.6738784838048,9.607081413269043,CCW,35,115.6738784838048
1745437281.5834253,68.57747247322523,-29.999999999999982,-6.422527526774772,170.6738784838048,205.6738784838048,9.607081413269043,CCW,35,115.6738784838048
1745437281.634219,68.57747247322523,-29.999999999999986,-6.422527526774772,170.6738784838048,205.6738784838048,9.607081413269043,CCW,35,115.6738784838048
1745437281.6849172,68.57747247322523,-29.99999999999999,-6.422527526774772,170.6738784838048,205.6738784838048,9.607081413269043,CCW,35,115.6738784838048
1745437281.7354794,68.23495017038138,-29.999999999999993,-6.765049829618619,172.78589628012344,203.78589628012344,9.55261516571045,CCW,31,113.78589628012344
1745437281.7861533,68.23495017038138,-29.999999999999993,-6.765049829618619,172.78589628012344,203.78589628012344,9.55261516571045,CCW,31,113.78589628012344
1745437281.8369148,68.23495017038138,-29.999999999999993,-6.765049829618619,172.78589628012344,203.78589628012344,9.55261516571045,CCW,31,113.78589628012344
1745437281.887852,68.23495017038138,-29.999999999999993,-6.765049829618619,172.78589628012344,203.78589628012344,9.55261516571045,CCW,31,113.78589628012344
1745437281.9388163,68.23495017038138,-29.999999999999993,-6.765049829618619,172.78589628012344,203.78589628012344,9.55261516571045,CCW,31,113.78589628012344
1745437281.9898067,67.81741242303607,-29.999999999999993,-7.182587576963925,174.74962058216846,201.74962058216846,9.557928085327148,CCW,27,111.74962058216846
1745437282.040502,67.81741242303607,-29.999999999999993,-7.182587576963925,174.74962058216846,201.74962058216846,9.557928085327148,CCW,27,111.74962058216846
1745437282.0913801,67.81741242303607,-29.999999999999993,-7.182587576963925,174.74962058216846,201.74962058216846,9.557928085327148,CCW,27,111.74962058216846
1745437282.1426826,67.81741242303607,-29.999999999999993,-7.182587576963925,174.74962058216846,201.74962058216846,9.557928085327148,CCW,27,111.74962058216846
1745437282.1937299,67.81741242303607,-29.999999999999993,-7.182587576963925,174.74962058216846,201.74962058216846,9.557928085327148,CCW,27,111.74962058216846
1745437282.2450442,67.39386069042928,-29.999999999999993,-7.606139309570722,177.87970819705015,199.87970819705015,9.549847602844238,CCW,22,109.87970819705015
1745437282.29649,67.39386069042928,-29.999999999999993,-7.606139309570722,177.87970819705015,199.87970819705015,9.549847602844238,CCW,22,109.87970819705015
1745437282.347776,67.39386069042928,-29.999999999999993,-7.606139309570722,177.87970819705015,199.87970819705015,9.549847602844238,CCW,22,109.87970819705015
1745437282.3988364,67.39386069042928,-29.999999999999993,-7.606139309570722,177.87970819705015,199.87970819705015,9.549847602844238,CCW,22,109.87970819705015
1745437282.4497604,67.39386069042928,-29.999999999999993,-7.606139309570722,177.87970819705015,199.87970819705015,9.549847602844238,CCW,22,109.87970819705015
1745437282.5005257,66.8628895998282,-11.999999999999993,-8.137110400171807,-179.16201120600505,197.83798879399495,9.593354225158691,CCW,17,107.83798879399495
1745437282.5515523,66.8628895998282,0.600000000000005,-8.137110400171807,-179.16201120600505,197.83798879399495,9.593354225158691,CCW,17,107.83798879399495
1745437282.6026394,66.8628895998282,9.420000000000003,-8.137110400171807,-179.16201120600505,197.83798879399495,9.593354225158691,CCW,17,107.83798879399495
1745437282.6535926,66.8628895998282,15.594000000000001,-8.137110400171807,-179.16201120600505,197.83798879399495,9.593354225158691,CCW,17,107.83798879399495
1745437282.7045934,66.8628895998282,19.9158,-8.137110400171807,-179.16201120600505,197.83798879399495,9.593354225158691,CCW,17,107.83798879399495
1745437282.7554328,66.32217460452114,22.94106,-8.677825395478862,-177.0405552810812,195.9594447189188,9.54089069366455,CCW,13,105.9594447189188
1745437282.806527,66.32217460452114,25.058742,-8.677825395478862,-177.0405552810812,195.9594447189188,9.54089069366455,CCW,13,105.9594447189188
1745437282.8577406,66.32217460452114,26.5411194,-8.677825395478862,-177.0405552810812,195.9594447189188,9.54089069366455,CCW,13,105.9594447189188
1745437282.908878,66.32217460452114,27.57878358,-8.677825395478862,-177.0405552810812,195.9594447189188,9.54089069366455,CCW,13,105.9594447189188
1745437282.9597647,66.32217460452114,28.305148506,-8.677825395478862,-177.0405552810812,195.9594447189188,9.54089069366455,CCW,13,105.9594447189188
1745437283.0106604,65.69165224601268,28.813603954199998,-9.30834775398732,-174.09238682829755,193.90761317170245,9.533663749694824,CCW,8,103.90761317170245
1745437283.0633724,65.69165224601268,29.16952276794,-9.30834775398732,-174.09238682829755,193.90761317170245,9.533663749694824,CCW,8,103.90761317170245
1745437283.1145759,65.69165224601268,29.418665937557996,-9.30834775398732,-174.09238682829755,193.90761317170245,9.533663749694824,CCW,8,103.90761317170245
1745437283.165327,65.69165224601268,29.593066156290597,-9.30834775398732,-174.09238682829755,193.90761317170245,9.533663749694824,CCW,8,103.90761317170245
1745437283.215952,65.20550007787254,29.715146309403416,-9.794499922127457,-173.05223387035602,191.94776612964398,9.496644020080566,CCW,5,101.94776612964398
1745437283.2669747,65.20550007787254,29.80060241658239,-9.794499922127457,-173.05223387035602,191.94776612964398,9.496644020080566,CCW,5,101.94776612964398
1745437283.3180318,65.20550007787254,29.860421691607673,-9.794499922127457,-173.05223387035602,191.94776612964398,9.496644020080566,CCW,5,101.94776612964398
1745437283.3691716,65.20550007787254,29.90229518412537,-9.794499922127457,-173.05223387035602,191.94776612964398,9.496644020080566,CCW,5,101.94776612964398
1745437283.4205844,65.20550007787254,29.93160662888776,-9.794499922127457,-173.05223387035602,191.94776612964398,9.496644020080566,CCW,5,101.94776612964398
1745437283.4712517,65.20550007787254,29.95212464022143,-9.794499922127457,-173.05223387035602,191.94776612964398,9.496644020080566,CCW,5,101.94776612964398
